Transaction Type|Action Indicator|State Code / Tribal Indicator|County Code / Tribal Code|Site Number|Parameter|POC|Duration Code|Reported Unit|Method Code|Sample Date|Sample Begin Time|Reported Sample Value|Null Data Code|Collection Frequency Code|Monitor Protocol ID|Qualifier Code - 1|Qualifier Code - 2|Qualifier Code - 3|Qualifier Code - 4|Qualifier Code - 5|Qualifier Code - 6|Qualifier Code - 7|Qualifier Code - 8|Qualifier Code - 9|Qualifier Code - 10|Alternate Method Detection Limit|Uncertainty Value
RD|I|27|123|0021|43817|1|7|001|211|20000319|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000325|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000331|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000406|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000412|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000418|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000424|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000430|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000506|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000512|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000518|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000524|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000530|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000605|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000611|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000617|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000623|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000629|00:00||AN|||||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000705|00:00||AN|||||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000711|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000717|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000723|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000729|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000804|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000810|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000816|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000822|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000828|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000903|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000909|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000915|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000921|00:00|0.007||||MD||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20000927|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001003|00:00|0.027||||MD||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001009|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001015|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001021|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001027|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001102|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001108|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001114|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001120|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001126|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001202|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001208|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001214|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001220|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43817|1|7|001|211|20001226|00:00|0||||ND||||||||||0.104|
RD|I|27|123|0021|43818|1|7|001|211|20000101|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000107|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000113|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000119|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000125|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000131|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000206|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000212|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000218|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000224|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000301|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000307|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000313|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000319|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000325|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000331|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000406|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000412|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000418|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000424|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000430|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000506|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000512|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000518|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000524|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000530|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000605|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000611|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000617|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000623|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000629|00:00||AN|||||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000705|00:00||AN|||||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000711|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000717|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000723|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000729|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000804|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000810|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000816|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000822|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000828|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000903|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000909|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000915|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000921|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20000927|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001003|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001009|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001015|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001021|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001027|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001102|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001108|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001114|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001120|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001126|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001202|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001208|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001214|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001220|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43818|1|7|001|211|20001226|00:00|0||||ND||||||||||0.190|
RD|I|27|123|0021|43819|1|7|001|211|20000101|00:00|0.031||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000107|00:00|0.016||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000113|00:00|0.027||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000119|00:00|0.035||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000125|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000131|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000206|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000212|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000218|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000224|00:00|0.074||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000301|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000307|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000313|00:00|0.023||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000319|00:00|0.019||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000325|00:00|0.016||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000331|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000406|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000412|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000418|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000424|00:00|0.023||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000430|00:00|0.043||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000506|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000512|00:00|0.062||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000518|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000524|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000530|00:00|0.023||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000605|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000611|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000617|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000623|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000629|00:00||AN|||||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000705|00:00||AN|||||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000711|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000717|00:00|0.078||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000723|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000729|00:00|0.023||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000804|00:00|0.023||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000810|00:00|0.019||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000816|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000822|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000828|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000903|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000909|00:00|0.027||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000915|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000921|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20000927|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001003|00:00|0.019||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001009|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001015|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001021|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001027|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001102|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001108|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001114|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001120|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001126|00:00|0.054||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001202|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001208|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001214|00:00|0.039||||MD||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001220|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43819|1|7|001|211|20001226|00:00|0||||ND||||||||||0.116|
RD|I|27|123|0021|43820|1|7|001|211|20000101|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000107|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000113|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000119|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000125|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000131|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000206|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000212|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000218|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000224|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000301|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000307|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000313|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000319|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000325|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000331|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000406|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000412|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000418|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000424|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000430|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000506|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000512|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000518|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000524|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000530|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000605|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000611|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000617|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000623|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000629|00:00||AN|||||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000705|00:00||AN|||||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000711|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000717|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000723|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000729|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000804|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000810|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000816|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000822|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000828|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000903|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000909|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000915|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000921|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20000927|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001003|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001009|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001015|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001021|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001027|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001102|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001108|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001114|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001120|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001126|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001202|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001208|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001214|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001220|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43820|1|7|001|211|20001226|00:00|0||||ND||||||||||0.180|
RD|I|27|123|0021|43823|1|7|001|211|20000101|00:00|2.576||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000107|00:00|2.720||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000113|00:00|2.720||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000119|00:00|2.799||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000125|00:00|3.150||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000131|00:00|2.878||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000206|00:00|2.710||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000212|00:00|2.952||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000218|00:00|2.829||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000224|00:00|2.933||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000301|00:00|2.784||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000307|00:00|3.101||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000313|00:00|3.219||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000319|00:00|3.086||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000325|00:00|3.066||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000331|00:00|3.491||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000406|00:00|2.799||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000412|00:00|2.937||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000418|00:00|2.324||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000424|00:00|3.897||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000430|00:00|3.452||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000506|00:00|2.858||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000512|00:00|2.992||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000518|00:00|2.873||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000524|00:00|2.928||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000530|00:00|3.472||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000605|00:00|2.848||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000611|00:00|2.636||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000617|00:00|3.051||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000623|00:00|3.318||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000629|00:00||AN|||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000705|00:00||AN|||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000711|00:00|2.858||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000717|00:00|3.120||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000723|00:00|3.061||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000729|00:00|3.328||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000804|00:00|3.358||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000810|00:00|4.698||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000816|00:00|3.417||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000822|00:00|6.681||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000828|00:00|2.572||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000903|00:00|2.562||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000909|00:00|2.616||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000915|00:00|2.883||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000921|00:00|2.794||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20000927|00:00|2.834||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001003|00:00|3.106||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001009|00:00|3.368||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001015|00:00|2.680||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001021|00:00|3.012||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001027|00:00|2.067||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001102|00:00|1.993||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001108|00:00|2.720||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001114|00:00|2.230||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001120|00:00|2.008||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001126|00:00|1.736||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001202|00:00|1.874||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001208|00:00|2.161||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001214|00:00|3.022||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001220|00:00|2.285||||||||||||||0.158|
RD|I|27|123|0021|43823|1|7|001|211|20001226|00:00|2.349||||||||||||||0.158|
RD|I|27|123|0021|43824|1|7|001|211|20000101|00:00|0.054||||MD||||||||||0.254|
RD|I|27|123|0021|43824|1|7|001|211|20000107|00:00|0.107||||MD||||||||||0.254|
RD|I|27|123|0021|43824|1|7|001|211|20000113|00:00|0.263||||SQ||||||||||0.254|
RD|I|27|123|0021|43824|1|7|001|211|20000119|00:00|0.204||||MD||||||||||0.254|
RD|I|27|123|0021|43824|1|7|001|211|20000125|00:00|0||||ND||||||||||0.254|
